logFC	logCPM	PValue	FDR	Bo_20_4b	Bo_21_4b	Bo_22_4b	Bo_23_4b	Bo_24_4b	Bo_25_4b	Bo_14_4b	Bo_15_4b
Maml2	-0.938934506753917	5.13590098775822	6.13777970410916e-19	8.38384245523663e-17	26.1228159046542	23.4242502979665	23.7756567461709	22.7366660128725	50.0518309933013	47.2432696197192	41.4315859578676	45.4627144690019
Cck	-0.791154839742706	6.45423471727935	0.000494542476283448	0.00384594588658763	104.288044794326	45.1113018115851	53.5282550144923	53.582803208466	155.080427007001	93.2855187120613	85.4002988291882	110.141148402049
Lyzl4	-1.29367689394896	2.26649538548849	0.000352667684129848	0.00285193632488592	3.1270899463157	2.84178821146409	2.85053982674077	2.00850729300452	6.82840621866129	8.38904403624388	1.83845961669359	9.54076088863047
Gpr83	-0.962191795317009	4.46646047964056	1.32150288510862e-09	3.87079698576613e-08	18.9692537145606	12.5415047058317	13.6250017523069	14.487817845271	34.3515926882931	25.6898659713833	32.9724512687612	23.182282877604
Icam5	-1.11694355382149	8.16945814493753	7.25191927990713e-26	2.5653199586051e-23	212.31102858716	168.199103718514	174.42483900313	171.570803465254	443.295898669245	356.043425294372	378.43513341321	397.956683598048
Rab3d	-0.634611562197359	4.43398720906113	9.10731080872511e-08	1.86416112636753e-06	14.7267291318256	18.5751382519883	17.5194124916666	16.49827477116	24.3588434292298	27.0361604203605	24.7319729356549	28.406297474154
Plppr2	-0.804139916094375	8.02379612806848	1.54979213575052e-12	7.50208151046111e-11	218.354898426382	173.604613773814	180.194868766375	185.643868885261	357.621967535871	267.0376054965	360.958786590746	337.594928011302
Plppr2.1	-0.804139916094375	8.02379612806848	1.54979213575052e-12	7.50208151046111e-11	218.354898426382	173.604613773814	180.194868766375	185.643868885261	357.621967535871	267.0376054965	360.958786590746	337.594928011302
B3gat1	-1.00099921114097	8.15367032561688	1.40099516779685e-26	5.85700888937133e-24	207.724692391988	184.070608566756	186.938749422129	179.95884628504	413.729250888012	378.949959568895	350.393240628176	375.399100680873
Robo3	-1.58061301138983	4.14243408657651	3.09068643445702e-05	0.000344358802307717	5.83261714480867	12.3418799937047	10.081670540241	6.86006730688898	17.6745366734596	26.3969354014889	8.95735050238479	52.0860600731
Scn3b	-1.25827552935289	8.72336132241586	4.89594649648352e-28	2.32911992639609e-25	284.14534525041	240.275977651624	245.474488624389	226.6117743915	671.73832946263	613.462003928791	476.798652137136	621.790201278865
Clmp	-1.5886626344993	5.38129734962998	2.08191780132516e-26	8.20632513916625e-24	20.9113434273884	21.623520616174	21.2733392996969	19.1315535843102	67.2995127363546	81.3836994053637	50.0292933973129	50.8220280536478
Ubash3b	-0.955060724361065	5.24768665791689	1.87626835964026e-18	2.29070781323867e-16	26.1218658686336	25.7116742173831	25.7223060632694	25.5102762091453	52.1644693700612	53.1472438262817	52.6318183416896	41.910708395383
Nectin1	-0.643347701539567	7.47119318724312	4.12875179932198e-06	5.72464922848704e-05	157.496589336641	123.843970495826	130.070889919116	142.249253116876	230.553310824415	179.307572314386	279.574750426585	175.374802567316
Dscaml1	-0.59510617200667	6.68392792612994	3.54935474927966e-08	7.82218819825274e-07	96.5696520293759	74.2226429725672	78.2788109592104	78.1249798897736	139.879179639761	120.388545270608	117.948967958091	116.058471412819
Tnfaip8l3	-1.25894496355718	4.59445823887044	2.52270986957757e-05	0.000287630622815638	23.559341657312	8.86542133593288	10.9819443646832	13.2394707231166	46.7383929626538	24.9126368276951	45.7919435624808	18.1675620872531
Gldn	-0.904152322098022	2.34879596800097	0.00014382884272805	0.00131408126773257	3.68243620220896	3.39569894892311	3.4759995338467	3.25761182629901	7.10926746796921	9.23837630854169	5.21607543175671	4.31475655113734
Peak1	-0.734098635850964	6.85191885102667	2.63426017657409e-06	3.89938341158972e-05	111.438440238571	71.934130201975	79.2515556775274	83.948291392164	173.950604151241	143.725072579646	156.064732674876	102.758720923998
RGD1305464	-1.09290600996349	3.75867249456663	4.28133514290896e-09	1.12935563349086e-07	9.51882943248114	7.76076306067713	8.0637860916173	8.87365817991755	19.2180421672571	14.8058378897089	25.2884681816508	13.7135533784446
Sema7a	-0.593403682325166	7.25211082024786	0.000757082340739701	0.00552922603115136	100.941357008016	142.769761951707	131.810805627199	110.150801625001	166.141590830249	240.68949950572	116.686304638162	209.283681805846
Islr2	-0.64711431664686	6.13163644687139	0.000460029747111256	0.00360931800608275	78.8580744811112	40.9539518911573	47.0632619970292	51.2971184114288	108.831069640841	69.7354282006817	93.5675550132264	69.5501787364674
Islr2.1	-0.64711431664686	6.13163644687139	0.000460029747111256	0.00360931800608275	78.8580744811112	40.9539518911573	47.0632619970292	51.2971184114288	108.831069640841	69.7354282006817	93.5675550132264	69.5501787364674
Insyn1	-0.681878810659493	7.10783751200742	1.03747271353976e-12	5.18585998405597e-11	115.117481061767	100.766916457218	103.167152643238	104.259950396863	181.485659690482	162.083826283879	178.893953603852	156.647654196354
Insyn1.1	-0.681878810659493	7.10783751200742	1.03747271353976e-12	5.18585998405597e-11	115.117481061767	100.766916457218	103.167152643238	104.259950396863	181.485659690482	162.083826283879	178.893953603852	156.647654196354
Trpc6	-0.889679127541592	4.67391190010062	7.86116817389526e-14	4.86334870524928e-12	15.143270983652	19.892171652573	18.5622353744118	17.6075644371467	30.0614490458976	31.5216584839306	33.5381588515108	36.8307912997502
Igdcc3	-0.933960161171485	3.07802312128514	6.2224817449407e-06	8.24080262072627e-05	7.5752815588411	4.5718285350444	5.07412694070782	5.61485242202325	13.0916433093354	9.11228731110005	13.1729556347694	8.28335729745338
Car12	-1.00669968383517	6.12075635082674	0.00035011398431134	0.00283627277014636	67.256211691672	32.2208278563789	37.6775644522583	47.4860605640077	108.128988658279	55.7266376498887	152.319002506201	54.8581928595184
Rab8b	-0.66586196607188	6.21432952509965	2.02172081701021e-12	9.58476302112471e-11	54.7438048671592	59.532800120141	57.9101641111639	57.0518733314324	88.1392178179577	83.1790506021664	95.4708058219803	96.9137629147424
Me1	-0.610531483055572	6.24263720355552	6.23597052774751e-06	8.24846111225356e-05	64.9581390960423	55.3030284524233	57.3533574209666	61.697131391955	96.4447698125405	86.7351751302024	114.420268055104	67.8090135297121
Prss35	-1.90701292380718	2.6123594384698	7.28934924093458e-12	3.10382290518313e-10	2.98827962317672	2.14735315495575	2.29372701394939	2.6345165782138	10.4881113200242	8.0443712863213	14.1554213721265	5.14928352299708
Ripply2	-0.826946708878864	0.99527538109996	0.000986815057955953	0.00690720473848825	1.38954749670412	1.31665965418803	1.3208130260473	1.31700739616829	2.53400084708296	2.56042166189097	2.46586515388297	1.94881705768482
Sned1	-0.931887797413968	4.00251615865555	4.45479999570676e-06	6.12745969499207e-05	12.2979661739752	9.70088765958923	10.1492101660101	11.5775726585488	21.5414554080374	16.0169944930904	31.0640817920077	14.8271567983016
Bok	-1.64717346627033	5.03522803277067	2.17404435306835e-24	6.14852616452553e-22	16.9521478391578	16.0093676861038	16.0592269174317	14.2094023549443	55.4719455858814	64.5923514831969	36.2908818826449	41.7715051035917
Rfx2	-0.833014936486229	3.0520207179356	1.03940715967198e-05	0.000129726290900549	7.85331606584081	4.77986354138381	5.28276089924014	5.54510784595971	12.7394451525288	9.11118518677174	10.8501968418054	9.1195496317868
Emilin2	-1.38602494113723	1.98695032837825	3.55345210798877e-05	0.000389074803823914	1.45755999918943	2.84369946150344	2.43378590437455	1.73191988350693	4.43691537629615	8.24153417305283	2.47109548591272	7.03322042490527
Pla2g7	-1.02262983034452	4.54759043562709	1.39928716057734e-10	4.82614141683123e-09	18.6211894460107	14.2754601122886	14.9464811002961	13.5159274068287	36.4637182388784	34.2199043862799	21.6357917270541	32.3743175571432
Tnfrsf21	-0.684466109412779	7.00511258605963	1.7526357918361e-09	5.00607937560472e-08	113.937492809096	89.6081571937125	94.2683878085389	95.9411051714694	178.246326592378	160.942731261932	162.688918775609	130.956437262523
B3gat2	-1.20661648917703	4.29220208273029	1.15207797711299e-13	6.91046424880468e-12	14.5223590972024	10.3938335662267	11.1922077240256	10.9518368232123	32.802465151714	30.5191335036717	24.8733947563542	20.4667174667496
Kcnh8	-0.886299081397315	1.63450641853495	3.10097736850044e-05	0.000345008740127678	2.01452611893572	2.14857338621788	2.08557115179149	2.07960409226164	3.94217390248848	4.1962823356785	4.15643834380191	3.13215412539546
Slc9a2	-2.35822026155753	4.89487986560655	1.79153782829321e-22	4.05181243920215e-20	15.4293822200187	6.85718945857885	8.06282926503117	8.31673654640483	71.4468439716333	41.9851514372572	49.3213209437184	35.6437776835953
AABR07067469.1	-1.38354642660891	1.29758639536794	6.69067010765677e-06	8.7698669678028e-05	0.902234569967657	1.6645923935671	1.46027615716286	1.10854051946468	2.81708791027442	4.97159326652172	1.97587680843774	3.69031554431024
Fzd7	-1.29569646749108	2.42065997034592	3.09359682790499e-12	1.41322059065488e-10	2.56961746200974	3.39686879257344	3.12855032123336	2.98069878037684	6.75920568944606	6.69086062824986	7.67965009314988	8.56436481703385
Nrp2	-1.3723265805333	6.61525943438342	7.7663229495925e-07	1.3066364806412e-05	85.8768318419527	36.5171069104188	43.9341936437593	51.9212226349126	190.280450284128	117.690643443531	187.343540540892	69.7564161835806
Arpc2	-0.745137409797336	7.94917663927823	9.9664508331319e-11	3.50758050239509e-09	176.529378123479	197.309713906538	191.527753269424	173.026420861912	310.667656484713	363.929148222861	243.932430070794	319.145333442276
Epha4	-1.03108246426323	8.79933279315098	9.66100941090838e-25	3.09961129843935e-22	271.289664413268	315.126596504136	302.898579569827	281.377177444218	595.851293741292	690.512790875895	543.450689391535	562.610893742971
Epha4.1	-1.03108246426323	8.79933279315098	9.66100941090838e-25	3.09961129843935e-22	271.289664413268	315.126596504136	302.898579569827	281.377177444218	595.851293741292	690.512790875895	543.450689391535	562.610893742971
Ap1s3	-0.871538541550231	2.40402277921487	3.38167003859566e-05	0.000372929814967752	3.33411178685575	3.74260825849106	3.61495678216225	3.88256185255712	6.26609706715801	6.26292482698824	9.15527155591637	5.01136748261807
AABR07068161.1	-0.930135795203247	7.51758886155291	2.02319429828468e-17	2.09864575482221e-15	141.378674892476	117.538068874196	120.824990689219	124.432690961738	256.882215482187	198.51844943008	269.150364824085	236.156007363457
AABR07068161.1.1	-0.930135795203247	7.51758886155291	2.02319429828468e-17	2.09864575482221e-15	141.378674892476	117.538068874196	120.824990689219	124.432690961738	256.882215482187	198.51844943008	269.150364824085	236.156007363457
Sphkap	-0.868551162642742	7.65125524211976	8.70999152728752e-11	3.0890242444848e-09	118.240041789196	164.877389598499	151.971353083249	133.651585758296	238.581248575005	307.079285394401	205.602755808648	287.189804981537
Slc16a14	-1.60035438837858	5.43981101095492	6.00427849268436e-39	1.38058376808456e-35	22.5097192591709	22.0390684569613	21.7598448931633	19.5472825352619	70.7488925486515	72.2137092182662	51.5091209829932	65.9316744759464
Sh3bp4	-0.739860408561166	5.99539581612687	9.97061228965871e-08	2.02286128159017e-06	62.3213883979696	40.3319544754478	43.9355794170413	44.1567006074652	95.8086598316318	71.0842646368462	73.5604544162185	78.1151415009883
Ackr3	-1.02469032241735	3.80295826221959	2.26352509142156e-06	3.39799697075646e-05	13.1349331348714	6.85779687506378	7.854531511134	8.59513182365984	24.0719456989125	16.6529121963636	20.8538815664256	12.5991061434712
Gpc1	-0.994269792657111	7.18179480316719	2.35561302249938e-21	4.70986047223209e-19	103.098339072954	94.807293717749	96.1458610106835	93.7919813727352	209.433511331919	213.092567647732	188.125596874865	162.007726058434
Rnf128	-0.998944174399559	4.76499248938595	5.9141301323179e-09	1.50260293380217e-07	23.1378845926464	15.0362063204159	16.4752658187439	17.5379638483261	43.573273323309	35.6471730348462	40.4412707396022	24.6433857625343
Tbc1d8b	-0.757369370655576	4.17484560939829	7.04617817740578e-05	0.000706461294589318	14.7988951709341	11.9186213687296	12.4433785721573	14.1425704678162	23.0199714073512	17.1557331272957	32.9668175554724	16.9857055403943
Trpc5	-1.01597938774737	5.87241958092673	1.88253692716131e-12	8.95568256797152e-11	48.8429495949526	34.4419825905983	36.8449398540538	34.5897321717091	94.3302497392677	82.3195180028717	60.1055288436131	76.1656718982552
Trpc5.1	-1.01597938774737	5.87241958092673	1.88253692716131e-12	8.95568256797152e-11	48.8429495949526	34.4419825905983	36.8449398540538	34.5897321717091	94.3302497392677	82.3195180028717	60.1055288436131	76.1656718982552
Pls3	-0.632810660581344	6.0776496067561	1.71557608553706e-06	2.65040175543889e-05	60.7212068825038	48.0951611580266	50.7489922110888	51.852452099403	92.5012278622289	90.997439459224	84.268269440615	60.0809609778346
Dock11	-0.787611237089404	4.65291174809111	4.52030670486893e-09	1.18334252941882e-07	16.7418363874493	19.1285468217746	18.4227761959855	19.1335160447928	29.427602880689	26.9718500304478	40.4385139306987	29.9367551133165
Lonrf3	-0.802867249230671	4.9515973154744	1.50580976819449e-08	3.56944184914282e-07	18.7555880277342	24.8126248383598	23.0113294511589	23.2234068506206	33.9340574836019	32.0960307231934	48.1897116982793	42.4698603081791
Gpc4	-0.801489307054124	4.98922795104524	8.6391837959838e-07	1.44643421904603e-05	27.1660784898536	20.2346018905677	21.3417490179527	23.5004349281861	42.6604419849632	28.3291267659912	52.6271144181306	37.1772074393394
Fgf13	-1.14802116769424	7.2658557574919	3.32736702653387e-21	6.46540218282553e-19	103.932361188166	90.4405067611023	92.8086360265856	95.317640592337	230.552932440278	214.235039350764	242.164200594895	160.753814327907
Dynlt3	-0.792467271840994	6.63658407528334	6.86901718146668e-12	2.95217947151135e-10	82.8134133157042	66.9459925419311	70.0060169793379	71.1932377594778	140.935388021174	130.133721629092	131.686718223863	101.227843665808
Porcn	-0.645397311241556	5.67841784487786	7.19564019388425e-12	3.07340718621756e-10	41.4757113351305	39.43370044629	39.6957791931442	38.7504512183256	65.4696278818736	64.7458311524447	59.9611899768895	59.1081733768353
Mid1	-0.645086451216808	4.97724170472163	7.74167335513738e-08	1.6130424706835e-06	27.8603059811797	22.5916975142876	23.6363475635695	23.776916910666	42.7299589773265	40.1272998464897	38.2591893249789	31.954837950633
Chst7	-0.904697664683768	3.31878996536757	8.10611398091458e-09	2.01499006271527e-07	6.25173894888689	7.20820365408073	6.95207022556845	7.00173327628697	12.4609104013087	13.7299910985647	14.9349368218334	10.2329323861606
Ar	-0.702242224363975	4.13119722627135	0.000152238610060461	0.00138176570025929	10.3490672754402	15.8043370757145	14.3914583720825	12.4076583182895	19.2202867286775	29.7267883276791	15.7868806974921	21.4433671450497
Fam155b	-0.905248980650521	4.78411586186768	3.81983692022065e-09	1.01931276888519e-07	24.3883769111555	16.00651461204	17.4485457996434	18.5084313508725	42.4472429460501	31.9509250040359	39.8777064324902	28.7520066261773
Sh3bgrl	-0.599146348807516	4.83285847243555	8.45597545420789e-08	1.74638678691994e-06	24.2468761899289	21.5527051347204	22.0375158690829	22.3908335441578	36.3949532536367	34.2236396539021	36.4965328236562	29.5879786154467
Sdk2	0.624006437510504	6.33689592997471	0.000434366753326145	0.00343411101941977	131.169559020384	76.7152128148168	86.2726431705623	97.3279327158867	70.1150195586579	41.3520928405538	72.6403994123824	69.9009314064108
Timp2	0.778829944245284	7.33335599756316	0.000346605527376657	0.00281280579746374	289.985601157996	145.116772814497	170.391105117441	208.867666687663	136.077414747497	76.8569905988966	163.597871733147	98.095086879266
Myadml2	0.699428983888985	2.08230696109421	0.00110525603372241	0.00761643968093627	3.61045281250274	5.96203995486688	5.42300819548267	5.26884295323036	2.53559529290812	3.76743709054597	3.17056069949437	2.99355140516949
Gng13	0.580428937876381	3.70197155747803	6.54413035353521e-05	0.000664332762011565	15.8400456226083	14.4835014115528	14.9464256332362	16.4302940156222	9.92664241902598	8.68509012432854	13.0312855630783	9.60729001930456
Dusp1	0.750120905855002	4.15593364108146	4.24909059338316e-05	0.000452318316561065	25.9849444601808	20.5126292837238	21.6203748996808	20.5873927574986	13.3755320292357	11.0335798229861	9.30457776047617	19.0100563793556
Ebf1	0.798419128250473	2.06107133355978	2.75211046805919e-05	0.000310959181141233	4.93224352189153	4.98956292233755	5.07486084958144	5.47713149507772	2.74599866077565	2.63435715644492	3.66204171112247	2.71493617064351
Hmmr	1.05269195239517	1.9671957177353	5.10288432810383e-06	6.92796734727062e-05	4.79314128923601	4.85073657620442	4.93568049691481	5.75508424895439	2.11275895579211	1.78260987581909	3.7307184700693	2.1578634917656
Gabra1	0.59850629742802	8.27033318619694	2.01246146920855e-08	4.64279572394668e-07	347.22339625612	390.875270034251	384.236829932604	364.563966382085	230.977863371672	269.515458819307	204.26331586056	277.234160692053
Adra1b	1.26502072424997	2.95896211501187	2.74933234525054e-05	0.000310899910123577	6.31803558241408	13.7262836169949	11.5409399446505	11.5083777595412	2.60794349499572	2.85317223236477	4.86090549058578	7.5922987310919
Gfpt2	0.958352516725474	2.56684145281523	2.95157673175214e-06	4.30898969219604e-05	5.69448730957021	8.59529421718243	7.9255517617099	8.31973093445268	3.02885796384548	3.63024247700744	5.00014632069802	4.03815277929285
Rasgef1c	1.60523996993241	2.47968232596318	0.000693983380415845	0.00511168965094341	6.3894626606966	10.2604438194625	9.17765430146799	6.86083031575402	1.41061655999726	1.78372171306781	0.638240064329155	6.89884440419172
Gpx3	0.608261106938285	2.98988930270456	0.000110998657904991	0.00104680376832609	10.63059196349	8.73123803359208	9.24594679574799	9.08064706019354	6.61678185605336	6.473655842346	5.14530825264011	6.47504651341231
Kcnj12	0.591956853344898	3.64355438916108	0.000141437262331493	0.00129376093732891	17.9263567503641	13.2352988155335	14.1815668663668	14.0715108041328	10.7698764840128	9.10960673326988	8.03468534671315	11.4886598464705
Trpv2	0.664801651615065	3.77447009613001	4.89483413658182e-05	0.000513920332939748	20.914407435233	13.5806382028636	15.0848389162434	16.8454273406444	11.6847531440734	8.75643144357869	12.0464477538691	9.39819910353067
Usp43	1.52746928858213	1.22589878663547	6.13840659739363e-09	1.55671796723608e-07	4.17007750535725	2.77087304936983	3.05851021410732	3.049592899508	1.19660864693035	0.926457106608852	0.846407804463021	1.53234786366181
Cntrob	0.981594721990158	2.0273100282862	2.8504902896077e-07	5.20865748813613e-06	4.58422472003404	5.40604267663723	5.35317424700078	5.54637386194414	2.3941414768208	2.77420932262612	2.95847972883911	2.43646561434414
Kcnab3	0.839908686018357	3.88377524538389	1.0311221255317e-06	1.68947278430349e-05	13.1268896472483	22.1803707528519	20.0224303234107	19.6882188140514	8.16875672938632	11.5944398204206	11.2020590259171	10.9308531626412
RGD1563441	0.692975757644558	4.23958247374766	2.10385371565904e-09	5.89934265472197e-08	22.0221864606836	23.7716639989222	23.5674052111529	23.2922385901458	13.5172427085454	14.7274163757338	13.3177797524647	15.7351824233062
LOC691995	0.790749535093543	5.48003887336567	9.36039266754111e-05	0.00090685377276262	82.5404280552728	39.9136360033306	47.5496659153762	55.526587598478	40.4048725006633	27.1148561444434	38.3265489726999	24.5047014312922
Coro6	1.54851903805936	3.61805007806553	7.59702487242279e-17	7.38088416478485e-15	12.9186518515587	21.071182931951	19.2576802214719	19.064393075231	4.64861917339114	5.97756011258326	6.27071210223286	7.79910022467885
Unc119	0.691753450521069	4.02786122541195	2.42697262220952e-06	3.60776479983674e-05	19.7300557400401	19.0577607287668	19.5348187687949	21.5604265161648	11.8274916584224	11.8835165942497	15.9195206118902	9.81519873216678
Hlf	1.1055260919126	5.68109120320467	1.282299053974e-13	7.65826742364733e-12	64.4000324024477	72.4926279782298	70.9104440281298	71.6100657108784	27.6687626375308	25.2668321810873	31.3548007476427	45.5361414452272
Car10	1.04690068246556	4.52103711943798	3.22263216589016e-07	5.84223828654673e-06	24.5212554309697	32.643250056223	30.8668443221789	34.9407184449109	11.0557899792619	9.75838770675664	22.0460700350637	16.6404245286427
Epop	0.822056867493433	3.86109940700917	0.000920099892897201	0.00651961896374412	16.8808596043315	19.6141080795322	18.7705689380574	18.2315117311146	8.02803786574614	6.34323861719846	8.52788063340605	18.6644452744112
Stac2	1.04908892234832	5.57606980210857	0.00041969721020671	0.00332575687077069	37.9267537650689	82.6855145300413	69.2427965171899	66.6191467976144	17.8166608406979	19.1531104245226	30.0864578340286	56.8886826963818
Ppp1r1b	0.591568442854953	6.73151232281467	0.00137413153897166	0.009175952909803	102.052486229422	150.046688971347	138.971406214211	119.232509433414	71.2456740471873	105.221776828535	53.6255213104901	108.542701383286
Pgap3	0.590273450880647	3.03033934935797	0.000949146581842475	0.00667742286746496	8.75260116945055	9.77198827996488	9.59366271151265	10.4687502746604	5.56277603372797	5.0568474574839	8.59204927751361	6.40515646364915
Nr1d1	0.706068295947814	6.47221894435919	2.8246199375696e-11	1.09461956906489e-09	111.225888296983	109.361468979402	111.370998870106	107.656617445081	67.5119730101848	78.7570113661124	56.0882493089713	67.1150865704252
Nr1d1.1	0.706068295947814	6.47221894435919	2.8246199375696e-11	1.09461956906489e-09	111.225888296983	109.361468979402	111.370998870106	107.656617445081	67.5119730101848	78.7570113661124	56.0882493089713	67.1150865704252
Nr1d1.2	0.706068295947814	6.47221894435919	2.8246199375696e-11	1.09461956906489e-09	111.225888296983	109.361468979402	111.370998870106	107.656617445081	67.5119730101848	78.7570113661124	56.0882493089713	67.1150865704252
Hap1	0.692854581903417	6.77638838878361	0.000774799588616612	0.00564368274791699	147.074915351046	116.982295024934	124.439526604154	152.580276238652	77.5801592554759	55.3686906888127	135.902552834927	65.8600039976097
Stat5b	0.720700921179518	5.03956785085142	6.60376431563719e-12	2.85597280559657e-10	38.00060529312	42.2760655625226	41.7817255096425	40.96935032379	23.1619978824225	26.3235398665022	22.8299477645323	26.5960337597037
Crhr1	1.67748684842461	2.23278313589753	1.34100674517126e-13	7.90620899845414e-12	5.41695974035086	7.48576319429074	7.09116964687824	7.76547312299284	1.62047185317246	1.56889926191809	2.81652247474233	2.64629168319468
Rgs9	1.44551471259065	4.23516737269797	9.06945337341515e-10	2.73034160805905e-08	37.4507741904233	19.6081584734176	23.0092815448739	29.2550801391273	10.8404176550049	6.2715955508522	14.8600955601103	8.1444811567207
Slc17a6	0.671932529757321	4.86204699781194	1.17398735176703e-05	0.000144739316398373	47.1069961428846	28.3416164912214	31.9779348449209	34.799212074346	25.9745948165595	19.1447107834654	23.2507758094245	20.8859145624254
Gabrg3	0.804125626259606	3.65711407472917	1.40461097221866e-08	3.35259740012607e-07	16.7435328947985	14.76058048921	15.2939758243556	16.6380100710777	8.80017507167139	7.40488697163044	10.707439728262	9.39911091966321
Mctp2	0.596209604890967	2.30506228294981	0.00058278811437915	0.00440314612594455	6.32276315094844	5.33548895226265	5.63089326040309	5.82308621053226	3.94209936330986	3.6297440560582	3.87515595066388	3.82917144501206
AABR07004269.6	1.00217516284866	0.500460286041041	0.00101973493266448	0.00710877368925676	1.59760302344971	1.66312625559488	1.66838023287495	1.87218454926616	0.704432051307496	0.500522786549628	1.19659263191283	0.974905675665897
Gap43	0.781976362466564	7.15047272560542	6.80836522986955e-14	4.28249316271218e-12	208.142523830462	160.990911671173	171.852566661365	176.909413077675	111.157849482431	97.4084969236722	98.150294608848	110.768405118351
Cd200	0.590985678084983	6.45892182992425	1.08322422912544e-10	3.80258561450753e-09	108.169276041817	101.668086294075	104.071053125899	108.350762411783	69.2017727336095	66.4571789770862	75.1782521097886	69.4821734981077
Cd200.1	0.590985678084983	6.45892182992425	1.08322422912544e-10	3.80258561450753e-09	108.169276041817	101.668086294075	104.071053125899	108.350762411783	69.2017727336095	66.4571789770862	75.1782521097886	69.4821734981077
Map6	0.609869484609326	6.44647503750657	9.63488791055513e-11	3.39956300803117e-09	110.253800854251	102.014738970797	104.696853205865	103.844055824325	69.6237919737019	70.0119558102715	62.216946530031	73.869084900476
Cox17	0.733680153900755	4.19510913796699	3.60862835878349e-10	1.16048104516963e-08	22.02243149381	22.4542420647382	22.7329892701148	23.570089118181	13.1649734979123	14.4418290259328	14.7247821155009	12.2526293444692
Stard10	0.832766026302531	4.44487201432748	4.35008274548746e-07	7.68421786898144e-06	23.9663282249246	30.9116319574522	29.4771436111731	26.4801857700845	13.6588983062445	17.8539110077277	10.8549472448089	19.844285243813
Cckbr	1.30700988277747	3.85659042320331	9.79889242772942e-20	1.46940782535821e-17	21.537169159439	19.5429294682896	20.1605946425315	20.4499641402454	7.8851301180434	7.1188805905201	7.39946531018744	10.5842876520092
Cckbr.1	1.30700988277747	3.85659042320331	9.79889242772942e-20	1.46940782535821e-17	21.537169159439	19.5429294682896	20.1605946425315	20.4499641402454	7.8851301180434	7.1188805905201	7.39946531018744	10.5842876520092
Syt9	0.911888349477011	2.01772834529207	0.000326867238554838	0.00267623763982347	7.08935704254942	4.08681810853198	4.58759849009821	4.64360187078621	3.02642955953288	1.99620980468597	2.04497140754864	3.76098214687341
Dlg1	0.722009002692626	6.97733133667869	1.86750022044203e-12	8.91489032568103e-11	148.948645431395	158.35967320586	157.253994762727	162.283472597071	87.2248800081967	83.5362509331959	101.952571949557	107.287992420656
Hrasls	1.68899450353499	1.92354287777859	9.205777936627e-05	0.000893757300589065	2.28849792893314	8.530739706777	6.46650496656103	4.99002264313862	0.776570828322948	1.77851483799339	0.847816589956813	3.48398245982446
Hs3st2	1.43626667432688	4.07029888098582	1.98195913130066e-06	3.01135552592774e-05	28.2079538123872	22.6611540377263	23.6364172626228	22.7364707708935	7.46411854569807	4.85012834044865	5.50035466181315	18.1088602802653
Doc2a	0.947283205479208	4.34739664394059	6.03052186417485e-10	1.87803791508253e-08	25.4263908686249	26.9594149867374	26.6956383411683	27.3826454435756	12.1100960998531	10.4667814487708	13.9507345478186	18.6612640504469
Doc2a.1	0.947283205479208	4.34739664394059	6.03052186417485e-10	1.87803791508253e-08	25.4263908686249	26.9594149867374	26.6956383411683	27.3826454435756	12.1100960998531	10.4667814487708	13.9507345478186	18.6612640504469
Asphd1	0.604714554325259	4.02358042023861	7.08556199691391e-05	0.000708864491003802	16.7412256975244	20.5842189376394	19.7437799137708	20.7283224941233	10.7729170525745	10.3229060100955	15.2867533354011	14.7608766126407
AABR07005779.5	1.14600895282448	2.07884041040243	1.36771404089721e-05	0.000165808285660966	8.27127835467675	4.22481690827192	5.00462181190108	4.98992801133257	3.23665790005754	3.05643687170254	1.69311415157846	2.15775497537402
Insyn2	0.645674720826872	3.51713280599595	6.3398344049251e-06	8.35380663327094e-05	13.5469345866329	13.5832841159575	13.6257438014342	14.4196212279559	8.1670574067263	7.26231181524198	10.0034621964187	9.81735189069521
Rasgrp2	1.16352043901937	3.53802117147456	3.47633499831111e-18	4.09910407151283e-16	14.8663958050149	16.1480649547028	16.1287584564765	16.2910523303623	6.54784117427061	7.18593782400538	6.90528683308717	7.65883491398934
Rasgrp2.1	1.16352043901937	3.53802117147456	3.47633499831111e-18	4.09910407151283e-16	14.8663958050149	16.1480649547028	16.1287584564765	16.2910523303623	6.54784117427061	7.18593782400538	6.90528683308717	7.65883491398934
Vgf	0.592605176782167	5.623353891094	0.000110942205607503	0.00104680376832609	75.3818533461774	50.7970493360645	56.032348911181	54.2082020384059	45.826621824055	44.3218744822743	28.329081125852	38.2916092461781
Cux1	0.962479691187196	5.63858627194756	2.61560352598141e-09	7.18822036741823e-08	46.0563560314736	78.8719424208195	71.1198794293446	66.5493365547426	26.1914730442543	38.842456220506	30.3694606583606	39.337635449166
Tmem270	1.28274555009882	0.782327168921671	5.5213231579949e-06	7.39848264430862e-05	2.50154771967943	2.07860301715395	2.22457837440469	2.14867882292413	0.915218901267553	0.783717399087054	0.635048847464976	1.32351880375255
RF00191	0.83960385716019	3.54772315356916	1.03045348088778e-09	3.06382246170858e-08	14.3804712191356	14.7616291529325	14.9468323094186	15.1818512026636	8.09608399092303	9.67185110112609	8.17342276173888	7.17017799065737
