logFC	logCPM	PValue	FDR	svz_EXTRA_14	svz_EXTRA_15	svz_18	svz_19	svz_16	svz_EXTRA_16	svz_17	svz_EXTRA_17
Eda2r	-2.26160316710252	0.702832941653821	9.31579076168883e-05	0.000968952566863445	0.0610043354712257	0.320218802527256	0.64280021594765	1.04254533743591	0.622402726247228	5.16605024544944	1.55465988636419	2.67687354111121
Rbfox3	0.61216241287808	6.22242502862328	1.06679732557277e-14	1.46967019793613e-12	86.4807741587094	89.4345017250648	91.2057628699435	93.4971934045725	56.0965410096769	60.2993154951648	56.9926796395165	62.5092415185165
Tbc1d16	0.613890910385677	6.11125101850869	4.86686350027767e-11	3.26631901761158e-09	79.4413888562466	76.0407778212291	96.348489494869	82.1622484805276	53.999743018929	59.8812924372973	51.2615728517764	53.0877650362989
Tbc1d16.1	0.613890910385677	6.11125101850869	4.86686350027767e-11	3.26631901761158e-09	79.4413888562466	76.0407778212291	96.348489494869	82.1622484805276	53.999743018929	59.8812924372973	51.2615728517764	53.0877650362989
Baiap2	0.968986867948995	6.67357427519579	2.18489974349423e-06	3.90117041875234e-05	135.535485139301	107.257619385209	140.077227079069	157.0955871774	64.7483706204244	44.0954680405146	56.458500692408	110.556018738774
Rab40b	1.00777045471488	4.89734988388439	1.53099353841975e-10	8.92677228293541e-09	38.1973557426069	33.7782422113832	41.3690851905437	45.3341684613591	18.2984172524008	15.239146762014	17.0346079651377	28.3271514947739
Cacna1h	0.824219475264276	6.53950153383653	3.438945870059e-13	3.6333885237646e-11	112.591216383831	108.37806875	122.714940751367	131.37624928252	62.4347332670011	59.8744353300526	61.1712375833157	84.8024670805956
Ccdc78	0.603266561178903	2.20574769192704	0.000836551712267062	0.00610978412722285	6.42095313782077	5.44291228036069	5.41238605539458	4.49465024522638	4.23636936586434	3.36357326624477	3.64230339379064	3.0814239025314
Ccdc78.1	0.603266561178903	2.20574769192704	0.000836551712267062	0.00610978412722285	6.42095313782077	5.44291228036069	5.41238605539458	4.49465024522638	4.23636936586434	3.36357326624477	3.64230339379064	3.0814239025314
Neurl1b	0.7656535599036	3.99817289536461	1.09658498856931e-09	5.11933962105513e-08	21.7232590869933	22.4118500659164	18.3277319803408	17.5325025933647	12.5042771092268	12.6187919930879	12.1588312891789	9.76382287745283
Sowaha	0.952225629254388	4.95668006682463	3.56270852836687e-10	1.91812951113453e-08	36.4848814212159	33.4581081782913	46.1909678857632	47.0941624299852	18.9066283407804	18.3960285798702	18.0524068849486	28.9914488657551
Gas7	0.61546737973801	7.04993404750127	5.55974786853152e-12	4.56874719582485e-10	161.588945638148	144.130537685713	176.730268400214	158.479466144381	107.940071028904	100.35606490751	98.2909732002306	111.742014753249
Ntn1	0.848834316664685	4.20220558665317	3.09639273979904e-08	9.27729440930833e-07	20.3552369860536	29.5088141740186	19.1325539181298	25.1499557637861	10.5357011982535	16.0401668944427	13.4444065922204	12.2394182031139
Ntn1.1	0.848834316664685	4.20220558665317	3.09639273979904e-08	9.27729440930833e-07	20.3552369860536	29.5088141740186	19.1325539181298	25.1499557637861	10.5357011982535	16.0401668944427	13.4444065922204	12.2394182031139
Dnah2	0.881948420705662	4.36207532020047	4.54709749386826e-05	0.000525027230762833	38.0446518460676	24.7066261451082	25.6151836354401	17.8306877372392	21.0730922106985	10.9811393615687	14.3017133750006	11.2521061769246
Slc16a11	0.580358982639112	3.1622525845558	0.00107786912975749	0.00753543134893147	12.515735099074	10.8857982385181	8.62907952080065	10.3986623588126	7.70994978566492	4.88282446620255	7.01699881791609	8.75811041885763
Slc16a11.1	0.580358982639112	3.1622525845558	0.00107786912975749	0.00753543134893147	12.515735099074	10.8857982385181	8.62907952080065	10.3986623588126	7.70994978566492	4.88282446620255	7.01699881791609	8.75811041885763
Fbxo39	1.15662846298574	-0.0804197422297638	0.000456111141153696	0.00363749929369565	0.891213975207996	1.22731090059994	0.964965713498423	1.55711735308919	0.333271031440367	0.47278738184435	0.482165851133024	0.775931787347091
Doc2b	0.78215478903708	4.5250598304473	6.57685979148551e-10	3.20895950659564e-08	26.0625030531376	24.0130390066275	36.2224768568206	29.6485123567745	16.2022725274565	18.349634951203	15.0524513880272	17.803383898883
Sez6	0.686007290504793	8.67868978337776	4.74372885673488e-15	7.40654198831539e-13	513.038676346509	468.99754754626	562.291974747146	476.833868178158	328.837938130846	326.097542560915	299.638711090924	301.715034036524
Dusp14	0.617521570513989	3.06228838856481	3.54446968918818e-06	5.84587888174558e-05	9.53775577408685	10.1387432825627	10.3956609137503	9.88171458604085	6.22855060542661	7.36257364381968	6.37428738950095	6.06682307281603
Dusp14.1	0.617521570513989	3.06228838856481	3.54446968918818e-06	5.84587888174558e-05	9.53775577408685	10.1387432825627	10.3956609137503	9.88171458604085	6.22855060542661	7.36257364381968	6.37428738950095	6.06682307281603
Cacnb1	0.585345027157439	6.65710224643267	1.08149974166539e-08	3.71570522491005e-07	117.522626381169	102.988598589261	140.290115509376	123.19474410501	81.3833367886701	77.2774898994013	73.8123684429751	90.0882892329729
Cacnb1.1	0.585345027157439	6.65710224643267	1.08149974166539e-08	3.71570522491005e-07	117.522626381169	102.988598589261	140.290115509376	123.19474410501	81.3833367886701	77.2774898994013	73.8123684429751	90.0882892329729
Ppp1r1b	1.11816777579252	9.09248845585142	4.30068729708686e-11	2.9194810579065e-09	661.170603177743	554.483499149104	933.490650874112	840.167711192455	318.103435374539	300.752643757281	282.87449470436	475.377427901043
Kcnh4	1.17406018384105	3.88578965126782	6.84339085742947e-11	4.37106037857268e-09	18.5221212076721	17.5562052160737	21.0059925694168	24.2781646171107	7.83136003976504	7.19760754079572	7.66073358905509	13.3534047412575
Kcnh4.1	1.17406018384105	3.88578965126782	6.84339085742947e-11	4.37106037857268e-09	18.5221212076721	17.5562052160737	21.0059925694168	24.2781646171107	7.83136003976504	7.19760754079572	7.66073358905509	13.3534047412575
Wnk4	0.65904812339678	2.21351865693931	0.00148728839885158	0.00989553815372273	4.11504501683012	5.22950706996806	6.10834883636587	6.73484239586338	2.59834376677796	4.31423489749069	3.16075227947738	3.96587099219527
Arl4d	1.36417288816719	3.73970558264544	5.29850721779429e-15	8.09289385048319e-13	22.7678924849179	15.2617086052593	21.4338158013414	16.9640776035122	9.02553400933502	5.4091875705985	6.53561341465485	8.70341655758542
Itga2b	0.828859319507294	1.8075593023692	2.31523034169588e-06	4.07855927989325e-05	4.2693991892671	4.64244093248095	4.34061484410203	4.13740623354579	2.37030285795	2.84071692827457	2.41045836000388	2.15710708595911
Rprml	0.844057012239267	3.83307334623778	3.10497176014389e-08	9.28320493054082e-07	18.2928335185853	14.6213584734635	20.95123866448	18.8354929754893	10.4126032551005	8.30189850434599	8.89255157722687	12.8778401545524
Rgs9	1.40917077570247	6.97540550182131	1.75621969562495e-09	7.66409911891981e-08	148.746591502192	131.377277481778	217.669998453224	232.903923179528	55.1159903222727	52.8260016034909	51.9597021981397	115.244350114902
Mybpc2	1.48861252993034	0.429337732254637	1.8345500709826e-05	0.000244351635994763	2.37572052429246	1.92101191261276	1.07298110827883	1.96749370069794	0.661204741282202	0.2079448169099	0.535872961737498	1.19243056839243
Lin7b	0.687398864004734	4.85698684509754	4.68109841481219e-10	2.40947966758025e-08	32.9344017076644	31.7504430677665	42.6534899997002	35.1824036007891	21.5463463876263	25.2381414852213	20.462212641563	21.2432850478263
Car11	0.713409300493651	7.06113317885892	1.01111394333187e-14	1.41448380352827e-12	155.220995758049	152.081432685282	187.340255540887	168.467339889692	97.476363750385	108.87661060443	94.4344084348123	103.610059846359
Car11.1	0.713409300493651	7.06113317885892	1.01111394333187e-14	1.41448380352827e-12	155.220995758049	152.081432685282	187.340255540887	168.467339889692	97.476363750385	108.87661060443	94.4344084348123	103.610059846359
Ptpn5	0.71416031618069	8.15351836237497	1.49704095389046e-09	6.67822840764087e-08	331.334302940475	294.61109107782	449.059670750915	339.775197572918	218.473814669296	240.410040181446	195.617501137264	207.881636743076
Gabrb3	0.602737959409774	6.59402639136722	1.05027068528353e-12	1.03205620067162e-10	119.900616869647	115.048202462322	112.748421586325	117.81333050963	77.2508635969484	69.8634694683953	74.561679104186	84.8401020074643
Gabrb3.1	0.602737959409774	6.59402639136722	1.05027068528353e-12	1.03205620067162e-10	119.900616869647	115.048202462322	112.748421586325	117.81333050963	77.2508635969484	69.8634694683953	74.561679104186	84.8401020074643
Cbr3	0.984545829224202	3.41945324245739	6.85686634867893e-12	5.41307224335036e-10	12.0948248601583	13.3938803262046	15.9678666467541	14.8524143520418	6.23246058327762	8.62619357707041	6.53536748514357	7.04717403625246
AABR07004269.6	0.955449643956703	0.853016263789557	3.62552111308187e-05	0.000436179988707418	2.27261329385929	2.45460842752067	1.92968032011891	2.32903938500407	1.10286154585135	1.1036227474818	1.12492122760072	1.28789391015972
Prc1	1.02064328431579	3.27913559908291	0.000624935325979886	0.00473912099334558	20.2449134701211	15.3680214892013	8.20182580830706	7.74096929454717	9.45308677135387	4.30467998186811	7.06977532772857	4.56508747004163
Saxo2	0.844347614321907	0.672164808169772	0.0004745773659267	0.0037591663731691	2.04928008010104	1.65427030127166	2.14311497954778	1.80965899862905	1.15598635842002	0.998404488050283	0.964347896453453	1.13264712915448
Tomm70	0.738300308874639	6.9958811189596	2.6402815189384e-12	2.36313604484856e-10	143.417068778436	140.235147452865	186.80387423831	167.43504328768	89.3788255550589	103.146468092671	87.0963435717663	102.7398524084
Cfap161	1.43382436400188	1.83074580253434	2.56249122424517e-07	5.96161037799555e-06	7.18432670944492	4.00227982834634	5.679519502488	3.35109896348568	2.85264750852907	1.31148957377408	1.71430608602906	1.5911580748317
AABR07004703.1	0.628518862332219	2.47639684758803	6.62697707036663e-05	0.000719646690825286	6.59710521702432	5.97660788578138	7.07310662727606	6.88295725663161	4.29792690007734	3.88864529411685	3.96414672464588	4.99691493748994
Slc35d3	0.963882003683078	4.84818143988129	5.43605858469819e-12	4.49338207248112e-10	29.9522857515015	38.900772495082	39.6542651105414	43.2643215016919	15.1669505475632	24.7162895667353	17.9982401839626	19.9103278419395
Pde7b	0.71454088635485	6.49167849048676	1.00241005070567e-08	3.46639817029553e-07	91.0950047370728	110.619165235104	120.945969240315	124.132976827246	55.7758620935497	84.436954466262	63.4207384171767	68.6267326447771
Pde7b.1	0.71454088635485	6.49167849048676	1.00241005070567e-08	3.46639817029553e-07	91.0950047370728	110.619165235104	120.945969240315	124.132976827246	55.7758620935497	84.436954466262	63.4207384171767	68.6267326447771
Pde2a	0.719149062778192	8.14102454619717	2.14791424403924e-09	8.98288421346412e-08	303.845917061863	323.533107091711	371.146156384747	405.862409254028	183.111527834306	212.806165725966	193.956988743222	263.208341667205
Pde2a.1	0.719149062778192	8.14102454619717	2.14791424403924e-09	8.98288421346412e-08	303.845917061863	323.533107091711	371.146156384747	405.862409254028	183.111527834306	212.806165725966	193.956988743222	263.208341667205
Adcy5	0.973469916720276	9.24509595039648	7.72397692069944e-17	1.64450490438892e-14	714.165001562083	692.530496782195	986.971222835117	822.257740705397	384.884345079419	465.729060888465	367.183791123335	419.990403946429
Iqcg	0.864819620450445	1.78607788431227	0.000933559750192151	0.00669893830921786	6.29739827601654	4.32231323687941	3.69833669958891	2.99068839101632	3.40408833335538	1.67902827545647	2.41034767197389	2.00182397171377
Spag6l	0.91143848758175	3.78418630998034	1.37593860698523e-11	1.03949942501917e-09	18.1810603969917	15.4217258259086	21.7008466724146	16.1372136724475	10.2992847770305	10.0423344427283	8.78507693216575	8.84423554227548
Crym	1.07719000542702	5.69564263905552	1.55099837714076e-10	9.00604512214131e-09	87.83845319986	70.4376620708992	56.9655633831582	65.5501343090303	38.1190309415713	21.3331700670835	32.0317705054788	41.5868448275111
Vwa3a	0.701763575159318	4.37981872507926	0.000439499854472241	0.0035290582600251	35.3890661717964	26.2540138960551	19.8295893857827	21.202691154919	20.203567160548	9.71580548276111	15.9085188133629	17.2916725435207
Prkcb	0.799220805693158	8.39339792271664	1.03462082352334e-18	3.82591889793422e-16	406.168568831451	388.421153060019	481.10678397275	432.135398343179	239.910959620133	256.546727905399	228.13074396849	256.812107573289
Prkcb.1	0.799220805693158	8.39339792271664	1.03462082352334e-18	3.82591889793422e-16	406.168568831451	388.421153060019	481.10678397275	432.135398343179	239.910959620133	256.546727905399	228.13074396849	256.812107573289
Cacng3	0.706793456910938	5.2061840950556	1.56254697537538e-15	2.7107296417253e-13	44.0731696121883	43.1698201645947	50.4246711049619	44.9611074973471	27.6615468570134	30.2832547235426	26.5683318790141	27.3663700043835
Prrt2	0.594709704253035	6.26933051873698	3.45661775388092e-11	2.40457389492746e-09	84.766480856975	89.0610094128834	100.743452402333	96.1877382751082	56.9798997227628	68.3457660471182	58.2783907175569	61.8875874694799
Gpr26	0.779847739639026	3.97456639347559	3.88184715305719e-07	8.53641880982154e-06	18.9616546659958	25.3465622955669	14.2568251940201	20.3875232647839	10.1453920659761	11.8817745542841	12.2657053200799	11.6786177834763
Chst15	1.04615925996257	5.13183559094241	1.0184666423753e-16	2.07412945777649e-14	40.1472499616573	42.2093671872093	52.246589508019	53.8197274392686	19.5704613589422	23.6052338061618	20.2482847121352	27.7962247474983
Stk32c	0.744761814532092	6.74043387813931	1.01807470306629e-16	2.07412945777649e-14	129.662853002658	129.509295905307	147.096447720489	128.933936038951	79.1256440036859	89.6898964946343	76.5437027940989	74.0215524213315
Radil	0.637100541418757	3.73924855031438	2.41458453994278e-08	7.57360311501694e-07	16.517634121623	15.2615527825863	16.4511914363258	16.2986464905412	10.5235700220287	9.46056013139155	9.90972417545835	11.5819419295443
Tbc1d10c	1.52287267362964	2.05864680496405	7.82364614170341e-11	4.8861278036985e-09	6.1522399372182	4.53593886876937	6.85829499132372	6.57466117763935	2.09400878802205	1.41612847074378	1.66115033585749	3.2043000200614
Syt12	0.6045931035307	5.32190833269265	4.65381012654954e-10	2.40424043743655e-08	46.3461973182631	43.5434036922442	55.8899397022578	46.7711139144281	31.8479841679524	34.4891794744	29.7822774721144	30.5032798669002
Syt12.1	0.6045931035307	5.32190833269265	4.65381012654954e-10	2.40424043743655e-08	46.3461973182631	43.5434036922442	55.8899397022578	46.7711139144281	31.8479841679524	34.4891794744	29.7822774721144	30.5032798669002
Sptbn2	0.670256512475356	9.82357817781374	7.55737187135246e-08	2.02664483847795e-06	1167.59782489225	927.109300503667	1391.39556918449	965.152799248671	796.80124437803	727.527711896019	648.395581475582	624.416883676564
Npas4	3.09143879663806	3.41651438335841	2.41586912744802e-11	1.74988623602575e-09	10.0667027188411	6.45738489971673	38.7861293133734	20.3901975808233	1.6593186385744	2.15498805485442	1.17983899753872	3.88049329304318
Rasgrp2	1.03189819746439	5.78711311336581	1.50991066070351e-11	1.12260659281511e-09	60.2181743876066	60.299144922952	98.8649078871198	76.7332773325227	32.1320650163253	45.5873389885536	31.2828020786261	35.8039415177124
Rasgrp2.1	1.03189819746439	5.78711311336581	1.50991066070351e-11	1.12260659281511e-09	60.2181743876066	60.299144922952	98.8649078871198	76.7332773325227	32.1320650163253	45.5873389885536	31.2828020786261	35.8039415177124
Rps6ka4	0.650102776322908	5.84269942062402	1.2038831665263e-11	9.24424385575274e-10	65.1966535547847	62.9137719298983	81.2367601993082	70.5741767618061	43.256546417364	48.630860091645	41.4594059958649	45.0140498904906
Lrrc10b	1.28696442961339	5.00723064642927	5.16813298686144e-15	7.98050601443703e-13	39.3699881386719	33.7783698306478	58.728571536784	50.0396580642199	17.1966524927358	17.7148650892292	15.3208765663166	24.3038814288023
Camkk2	0.796853786384889	5.66749236672666	1.98846786866273e-18	6.8151098757192e-16	64.1928257671391	59.1250546588428	73.0381997969818	61.2051325596093	38.2927459392123	39.2721984468559	34.9779888494	35.6990348624925
Hvcn1	0.940989549156425	1.33909819239324	0.000322173147653385	0.00272885899386701	2.39294052499591	4.26876241851125	2.19847018996713	3.88700416248107	1.10850534352029	1.99951665004024	1.71398370767931	1.80233137889138
Tesc	0.993100490740726	4.65301557747381	2.55411976420951e-15	4.14774357982373e-13	32.3207818071521	28.0151700316477	42.1704678165908	30.9358030495928	17.5192529387498	18.5604595383369	15.1594839022247	15.789169875257
Tesc.1	0.993100490740726	4.65301557747381	2.55411976420951e-15	4.14774357982373e-13	32.3207818071521	28.0151700316477	42.1704678165908	30.9358030495928	17.5192529387498	18.5604595383369	15.1594839022247	15.789169875257
Mn1	0.916987164060862	5.89718236049855	2.67728421208657e-24	2.35132485926503e-21	72.7353925236622	72.1987009231449	87.1854340000523	79.0601404133893	39.455483690586	44.635222358549	38.2991128272083	42.3919809507412
Rbp4	0.860864725719986	4.17023282174605	7.03515305221549e-15	1.02977052801804e-12	25.7672431412974	24.3329519334496	21.435714426093	20.8452256902809	13.8799612522984	12.0372675384567	12.8018097548175	12.1377187006484
Psd	0.738896376993789	7.64006928254678	2.36409528281979e-12	2.14324302672153e-10	243.02453052038	216.062378679737	277.528164338802	260.774197678231	148.00172631712	136.575713713708	135.946933400053	177.086472896361
Neurl1	0.611914870142264	7.18441763639743	1.18213427461724e-09	5.44634453341687e-08	174.007894729347	151.014270692948	200.415467561975	177.469678949439	117.583474022879	107.87294125521	105.683050327243	128.77456164489
Sh3pxd2a	0.680186436823283	5.06732131780653	2.17700339065699e-09	9.07752274347536e-08	36.4855435270258	36.0194136662826	49.2982936342112	42.8435788783756	23.9186834443837	28.8124598251138	23.4083839932152	26.5990433238069
Cfap43	1.20406899994257	4.5147050556881	0.000337760745788073	0.00283694799749791	49.6168198342757	32.7641504059906	30.0631453994253	14.6632580023984	22.2749882299961	13.5101295999083	13.8730846616941	5.4705358850543
Emx2	0.838643801573365	2.27680151040727	1.76792858812287e-06	3.20553968003904e-05	5.76808732173975	5.06950202742259	7.34009807462369	6.15745731504552	3.4162342815271	3.41710968948548	3.05361995733624	3.70713314385398
Emx2.1	0.838643801573365	2.27680151040727	1.76792858812287e-06	3.20553968003904e-05	5.76808732173975	5.06950202742259	7.34009807462369	6.15745731504552	3.4162342815271	3.41710968948548	3.05361995733624	3.70713314385398
RGD1310587	0.825981987075816	4.35175597623199	9.66990951294867e-06	0.00014066414956103	24.0645369040216	18.6236047060959	38.7384423589758	22.4985545974145	15.9188138861446	17.3533982603385	12.6422679334734	12.6977677128678
Kcnk2	0.759945510420253	5.96779203816278	4.62892362373825e-19	1.97107984123545e-16	75.8922688113909	75.560455580008	86.1675549013049	76.6772078224809	45.7899232632173	51.2598894529372	44.2980681397752	44.2378693658419
Kcnk2.1	0.759945510420253	5.96779203816278	4.62892362373825e-19	1.97107984123545e-16	75.8922688113909	75.560455580008	86.1675549013049	76.6772078224809	45.7899232632173	51.2598894529372	44.2980681397752	44.2378693658419
Kcnh1	0.669901703531143	5.16354277198062	2.09729948684174e-05	0.000273134869222429	48.2186243752409	43.5432955575771	36.7627419520036	47.0367041700448	27.5506604170885	18.8111083037125	26.0862928269331	37.8925385925908
Sertad4	0.766163712227232	4.40532042608911	8.29500778166377e-12	6.40447523889777e-10	25.116217897714	29.8291396867367	22.7225437004992	28.5653662163786	13.9472962363375	15.6661048704634	15.6407546966284	17.1890958821785
Ptprv	1.33516308265927	2.28555327204286	1.67029715380224e-12	1.58587943278575e-10	5.66392219957078	6.1900531753746	7.76923690189224	7.71487906277399	2.26388927249733	3.0506754863253	2.35732659757012	3.14311421249113
Ptpn7	1.09657940081177	1.60678173835841	4.78113889503517e-07	1.02571853058067e-05	3.55284164498681	3.0417697709757	5.30337747508404	4.14017811372803	1.81910978486861	1.94543844636364	1.60735337634306	2.11222716777343
Ptpn7.1	1.09657940081177	1.60678173835841	4.78113889503517e-07	1.02571853058067e-05	3.55284164498681	3.0417697709757	5.30337747508404	4.14017811372803	1.81910978486861	1.94543844636364	1.60735337634306	2.11222716777343
Ptgs2	0.639527277203309	2.84366925278817	0.000838030308336269	0.00611740358064481	8.31742709084446	6.61706774976956	11.8933837252453	7.65215943379	6.05701152819969	6.20564374474031	4.92853852338336	4.93347806068884
Mettl11b	0.973380342806195	2.19211685083214	2.92810643596323e-07	6.67950513606418e-06	5.21717328563749	4.90941758377398	7.01873379504691	6.52338753797802	2.7577786100038	2.94359022715703	2.62517961342818	3.71189268997006
Gpr161	0.662672176613494	3.43686093210722	4.86421510403714e-08	1.37806352100665e-06	12.9175138647099	13.9807474113184	12.9147563412991	12.7781738584582	8.04646866694253	9.25501799256987	8.3024724343973	7.60892610501659
AABR07021666.1	1.25675768194381	0.0471375487296484	3.04297531128659e-05	0.000375875957038759	1.22109056398312	1.22734320794883	1.55358584369187	1.24080852645886	0.551063503377602	0.631355387050078	0.482215962788904	0.513792896169503
Rxrg	1.08122043107703	4.44585102485013	7.16165759506693e-07	1.4691330295749e-05	27.3351228258197	18.4102562492785	40.9901591643245	31.0994033396397	14.160030132761	10.665832017468	10.7681796621281	20.0940512377858
Pcp4l1	0.944781358995771	7.15503023614349	4.30858802178642e-10	2.25911488366205e-08	164.761040667084	218.783424403454	143.241997078548	223.014821677756	77.3775189401937	91.8390488774676	95.9336774377194	124.364538129129
Igsf9	0.771440183060492	1.94563313627786	0.000178066657166249	0.00166038000431329	5.31575037298215	5.01597678783718	4.92981749205558	3.66552235523222	3.19136544407384	3.26167685869334	2.7853320570227	1.84188475999893
Cfap45	1.07460054038078	2.17474702706815	4.48703647803062e-05	0.000519800796284305	8.29337082077067	5.86982231966708	6.05532958723959	3.76277644788475	4.11833597305462	2.62752457844204	2.83891962772522	1.78932608002055
Stum	0.831559206173365	4.11391431419227	0.000287773114272892	0.00249155132579339	22.0075364372779	21.238066394833	28.6126616199817	16.3345693967388	13.1105987002305	18.3603908126471	11.5168631652633	6.55769101622497
AABR07016572.1	0.58959776467505	1.87344215070096	0.000965754119108915	0.00687476032508535	3.99438343358881	3.84212018893018	4.60811026442296	4.65964498126492	2.6470049605113	2.68031606419877	2.62496095083054	3.40173983340919
Adamts3	0.888261194925853	4.65228872713258	3.11002525849902e-18	1.01632732400996e-15	31.2681664706212	29.4558643551863	35.3668206711085	33.9962170366948	17.0282915106247	16.874035397224	16.1770784563839	20.1765056783648
Adamts3.1	0.888261194925853	4.65228872713258	3.11002525849902e-18	1.01632732400996e-15	31.2681664706212	29.4558643551863	35.3668206711085	33.9962170366948	17.0282915106247	16.874035397224	16.1770784563839	20.1765056783648
Kit	0.620017942831028	4.93378288796338	1.58656764345075e-06	2.93734499680763e-05	36.3107526226608	29.0824685370833	47.7967600852414	34.4544797221609	25.8920377670502	24.6037784521773	21.6408444446184	23.9209834441935
Tiam2	0.865740441182558	5.5371993568626	1.25490128498853e-13	1.4220865206983e-11	69.88634280394	55.6031571843709	63.6612139294777	50.2287247220907	39.3822645289456	30.1730188794435	31.8174547035495	29.9849766509825
Adra2c	1.20173309049937	4.34420710218931	5.24185309260867e-20	2.4552839885779e-17	27.2763048844814	27.9082699087929	25.9371632786706	31.5693345783985	11.1358136422492	10.4051807139435	11.3026605602206	16.1229165324709
Adra2c.1	1.20173309049937	4.34420710218931	5.24185309260867e-20	2.4552839885779e-17	27.2763048844814	27.9082699087929	25.9371632786706	31.5693345783985	11.1358136422492	10.4051807139435	11.3026605602206	16.1229165324709
Adra2c.2	1.20173309049937	4.34420710218931	5.24185309260867e-20	2.4552839885779e-17	27.2763048844814	27.9082699087929	25.9371632786706	31.5693345783985	11.1358136422492	10.4051807139435	11.3026605602206	16.1229165324709
Cfap99	0.653109633671199	3.59180077969521	5.50621768373819e-05	0.000619482553177654	17.5021988770434	12.4334670856564	16.61088115782	11.9418804309636	11.72187962444	8.0401693019482	8.78493443191284	8.63836897645996
Zfyve28	0.628641342414949	5.8302599333869	5.75483410584349e-08	1.59379772007044e-06	60.2128769742314	67.983039346923	77.4860812173085	70.2126669264581	39.7909504045982	56.4173067315644	42.2626984556164	39.9634935423772
Kremen1	0.961703138730294	5.52407701430642	9.52761508390689e-10	4.50781303565857e-08	49.9064648046861	45.7847840984044	81.0739143112332	65.9231048493716	28.0535415028475	33.8582364006957	26.2479340094015	36.4356396589092
Camk2b	0.617954134476926	9.64018887676682	5.79744509182671e-11	3.77156011251615e-09	937.777059660057	940.502941804127	1066.81811782532	919.679307506625	626.607111025875	721.012832222554	608.00775163575	562.632792860089
Cobl	0.787268938022848	5.82050919102485	6.15811775960802e-17	1.33129031935403e-14	71.3436262532657	63.3940433400404	78.8259983257033	72.1782632077094	42.0958933733776	38.6899047070714	38.2456023640751	46.5153043802723
Rarb	1.18855340850434	5.12934241275581	1.24664962230614e-46	5.83930683088197e-43	49.3347541448424	49.5731492823464	48.8717149376316	46.3042758244371	21.4888138697567	22.3966155827385	20.6225154906886	20.6266215264843
Synpr	0.811518504613743	6.11308840881867	2.70509533515632e-08	8.28148140514523e-07	74.9603972557876	79.6160315833457	90.6696801574075	106.962912678094	41.5038611565487	46.1544256414877	44.3523253100407	68.6577934853879
Zfp503	0.751248118395214	4.19561856506084	1.27329419385042e-05	0.000179281863847556	18.7510112563864	28.5483078742882	16.989674571095	27.1237023785651	10.1533728607028	14.880023499308	13.8194441215977	15.4422223399096
Pde10a	1.21440047762751	8.25895277386563	1.10148357621237e-21	6.72958574475486e-19	367.650885209791	361.313410721894	529.387703739542	453.714727443796	167.293752466394	207.606271950498	161.229616780415	201.668366949974
Pde10a.1	1.21440047762751	8.25895277386563	1.10148357621237e-21	6.72958574475486e-19	367.650885209791	361.313410721894	529.387703739542	453.714727443796	167.293752466394	207.606271950498	161.229616780415	201.668366949974
Pde10a.2	1.21440047762751	8.25895277386563	1.10148357621237e-21	6.72958574475486e-19	367.650885209791	361.313410721894	529.387703739542	453.714727443796	167.293752466394	207.606271950498	161.229616780415	201.668366949974
Rem2	0.917915010240748	3.95399631536831	2.63508086567251e-14	3.42853299300279e-12	18.2452702698984	18.3565811369037	22.6662792672242	21.268558775101	9.8673411861647	11.4095493987712	9.74933039466631	11.5801131662863
Jph4	0.69517473583009	7.50897547041244	3.18216692387672e-15	5.08134200162678e-13	234.093263647695	204.802967825576	247.037086108814	214.407989135524	148.215930206135	133.791129793064	131.714968431157	142.347294029351
Ptk2b	0.660430186436534	8.17883180500294	8.85508823007779e-14	1.01993196564798e-11	361.925629569466	320.49150502202	397.456829440735	339.567960496272	236.433372738831	222.794410949032	212.061323716056	226.76557947406
Fam167a	1.14601252520841	1.04957106704852	0.00113800829750407	0.00789086018566287	4.35677732487363	2.98821635553136	1.44863704703664	2.06345561687529	1.64728267677121	0.469414996101446	1.23198010087934	1.54800487139763
Egr3	1.14890049398061	4.86071694237407	8.31839952938969e-17	1.74462910726842e-14	37.9212985902686	33.0312037820738	45.0656648993103	43.6232691024537	17.1945104960589	15.4518204592061	15.5347887844177	23.7906471555122
Egr3.1	1.14890049398061	4.86071694237407	8.31839952938969e-17	1.74462910726842e-14	37.9212985902686	33.0312037820738	45.0656648993103	43.6232691024537	17.1945104960589	15.4518204592061	15.5347887844177	23.7906471555122
Egr3.2	1.14890049398061	4.86071694237407	8.31839952938969e-17	1.74462910726842e-14	37.9212985902686	33.0312037820738	45.0656648993103	43.6232691024537	17.1945104960589	15.4518204592061	15.5347887844177	23.7906471555122
Htr2a	0.586254389856091	4.3628169141452	0.000355931173848245	0.00295424976663647	22.1263746016828	31.002934214709	17.0973013649808	28.0522049962595	13.2361795757082	15.7701470808735	17.1401668704194	19.3040122047085
Dgkh	0.763947373964811	6.14702774018772	7.94625128969267e-18	2.20391558852012e-15	82.2157299382108	84.8987937249057	95.2241554525025	93.9641530035394	48.7146774564918	55.4113718920061	49.2796955529821	56.3886381020683
Dact2	0.599899858799392	4.27831345075777	8.31105904823908e-09	2.94916671075393e-07	22.3984526506004	22.5187462660971	25.5066790088347	22.6086223001293	15.0987785651167	17.2465900370508	14.7840416735872	14.2450146045858
